      xx/10.        Omega0        Omega1        Omega2           C_l         r_avg
         [-]       [kg^-1]     [m kg^-1]   [m^2 kg^-1]           [-]           [m]
 1.05750E+01   2.21274E+17   6.15682E+09   2.02025E+02   3.12539E-02   3.23539E-08
 1.06250E+01   2.27005E+17   6.56535E+09   2.05170E+02   3.13575E-02   3.21146E-08
 1.06750E+01   2.32737E+17   6.99247E+09   2.08269E+02   3.14529E-02   3.18811E-08
 1.07250E+01   2.38439E+17   7.43664E+09   2.11308E+02   3.15400E-02   3.16541E-08
 1.07750E+01   2.44085E+17   7.89598E+09   2.14271E+02   3.16186E-02   3.14342E-08
 1.08250E+01   2.49645E+17   8.36840E+09   2.17146E+02   3.16884E-02   3.12220E-08
 1.08750E+01   2.55093E+17   8.85145E+09   2.19919E+02   3.17493E-02   3.10180E-08
 1.09250E+01   2.60403E+17   9.34232E+09   2.22578E+02   3.18013E-02   3.08225E-08
 1.09750E+01   2.65549E+17   9.83760E+09   2.25110E+02   3.18443E-02   3.06359E-08
 1.10250E+01   2.70507E+17   1.03331E+10   2.27505E+02   3.18783E-02   3.04584E-08
 1.10750E+01   2.75254E+17   1.08239E+10   2.29753E+02   3.19034E-02   3.02902E-08
 1.11250E+01   2.79767E+17   1.13040E+10   2.31845E+02   3.19196E-02   3.01316E-08
 1.11750E+01   2.84026E+17   1.17664E+10   2.33772E+02   3.19271E-02   2.99826E-08
 1.12250E+01   2.88011E+17   1.22038E+10   2.35527E+02   3.19261E-02   2.98433E-08
 1.12750E+01   2.91706E+17   1.26084E+10   2.37103E+02   3.19166E-02   2.97138E-08
 1.13250E+01   2.95094E+17   1.29727E+10   2.38495E+02   3.18990E-02   2.95942E-08
 1.13750E+01   2.98160E+17   1.32904E+10   2.39698E+02   3.18735E-02   2.94846E-08
 1.14250E+01   3.00893E+17   1.35563E+10   2.40709E+02   3.18402E-02   2.93848E-08
 1.14750E+01   3.03281E+17   1.37677E+10   2.41526E+02   3.17996E-02   2.92950E-08
 1.15250E+01   3.05316E+17   1.39240E+10   2.42146E+02   3.17520E-02   2.92152E-08
 1.15750E+01   3.06991E+17   1.40269E+10   2.42569E+02   3.16975E-02   2.91453E-08
 1.16250E+01   3.08300E+17   1.40814E+10   2.42796E+02   3.16367E-02   2.90853E-08
 1.16750E+01   3.09242E+17   1.40901E+10   2.42828E+02   3.15699E-02   2.90353E-08
 1.17250E+01   3.09815E+17   1.40895E+10   2.42668E+02   3.14975E-02   2.89952E-08
 1.17750E+01   3.10020E+17   1.40888E+10   2.42319E+02   3.14198E-02   2.89649E-08
 1.18250E+01   3.09861E+17   1.40513E+10   2.41785E+02   3.13373E-02   2.89445E-08
 1.18750E+01   3.09342E+17   1.39097E+10   2.41071E+02   3.12504E-02   2.89339E-08
 1.19250E+01   3.08470E+17   1.36915E+10   2.40183E+02   3.11597E-02   2.89331E-08
 1.19750E+01   3.07254E+17   1.34143E+10   2.39127E+02   3.10654E-02   2.89420E-08
 1.20250E+01   3.05705E+17   1.30912E+10   2.37912E+02   3.09682E-02   2.89605E-08
 1.20750E+01   3.03834E+17   1.27314E+10   2.36545E+02   3.08685E-02   2.89886E-08
 1.21250E+01   3.01656E+17   1.23412E+10   2.35036E+02   3.07667E-02   2.90263E-08
 1.21750E+01   2.99186E+17   1.19249E+10   2.33394E+02   3.06635E-02   2.90733E-08
 1.22250E+01   2.96440E+17   1.14855E+10   2.31629E+02   3.05593E-02   2.91297E-08
 1.22750E+01   2.93438E+17   1.10256E+10   2.29753E+02   3.04545E-02   2.91953E-08
 1.23250E+01   2.90197E+17   1.05476E+10   2.27775E+02   3.03498E-02   2.92700E-08
 1.23750E+01   2.86739E+17   1.00542E+10   2.25709E+02   3.02457E-02   2.93535E-08
 1.24250E+01   2.83085E+17   9.54851E+09   2.23565E+02   3.01426E-02   2.94458E-08
 1.24750E+01   2.79257E+17   9.03384E+09   2.21356E+02   3.00411E-02   2.95465E-08
 1.25250E+01   2.75279E+17   8.51388E+09   2.19093E+02   2.99417E-02   2.96553E-08
 1.25750E+01   2.71172E+17   7.99245E+09   2.16791E+02   2.98449E-02   2.97721E-08
 1.26250E+01   2.66961E+17   7.47342E+09   2.14460E+02   2.97512E-02   2.98965E-08
 1.26750E+01   2.62671E+17   6.96063E+09   2.12114E+02   2.96610E-02   3.00280E-08
 1.27250E+01   2.58325E+17   6.45778E+09   2.09766E+02   2.95748E-02   3.01662E-08
 1.27750E+01   2.53947E+17   5.96837E+09   2.07426E+02   2.94931E-02   3.03106E-08
 1.28250E+01   2.49561E+17   5.49566E+09   2.05108E+02   2.94162E-02   3.04606E-08
 1.28750E+01   2.45192E+17   5.04261E+09   2.02823E+02   2.93447E-02   3.06156E-08
 1.29250E+01   2.40861E+17   4.61189E+09   2.00583E+02   2.92788E-02   3.07749E-08
 1.29750E+01   2.36593E+17   4.20587E+09   1.98398E+02   2.92190E-02   3.09378E-08
 1.30250E+01   2.32408E+17   3.82656E+09   1.96280E+02   2.91653E-02   3.11033E-08
 1.30750E+01   2.28328E+17   3.47571E+09   1.94237E+02   2.91178E-02   3.12705E-08
 1.31250E+01   2.24374E+17   3.15480E+09   1.92279E+02   2.90765E-02   3.14382E-08
 1.31750E+01   2.20565E+17   2.86500E+09   1.90416E+02   2.90418E-02   3.16056E-08
 1.32250E+01   2.16919E+17   2.60720E+09   1.88655E+02   2.90136E-02   3.17714E-08
 1.32750E+01   2.13453E+17   2.38195E+09   1.87006E+02   2.89921E-02   3.19345E-08
 1.33250E+01   2.10183E+17   2.18941E+09   1.85476E+02   2.89773E-02   3.20938E-08
 1.33750E+01   2.07124E+17   2.02929E+09   1.84072E+02   2.89692E-02   3.22481E-08
 1.34250E+01   2.04289E+17   1.90074E+09   1.82799E+02   2.89680E-02   3.23961E-08
 1.34750E+01   2.01690E+17   1.80236E+09   1.81663E+02   2.89734E-02   3.25367E-08
 1.35250E+01   1.99337E+17   1.73213E+09   1.80669E+02   2.89855E-02   3.26688E-08
 1.35750E+01   1.97239E+17   1.68764E+09   1.79820E+02   2.90041E-02   3.27912E-08
 1.36250E+01   1.95403E+17   1.66557E+09   1.79120E+02   2.90290E-02   3.29030E-08
 1.36750E+01   1.93836E+17   1.66296E+09   1.78568E+02   2.90601E-02   3.30032E-08
 1.37250E+01   1.92542E+17   1.66287E+09   1.78168E+02   2.90971E-02   3.30910E-08
 1.37750E+01   1.91523E+17   1.66277E+09   1.77920E+02   2.91398E-02   3.31658E-08
 1.38250E+01   1.90782E+17   1.68261E+09   1.77821E+02   2.91879E-02   3.32269E-08
 1.38750E+01   1.90317E+17   1.74362E+09   1.77873E+02   2.92410E-02   3.32741E-08
 1.39250E+01   1.90128E+17   1.83377E+09   1.78071E+02   2.92988E-02   3.33070E-08
